"año","Tipo de delito","Mes","Conteo"
2025,"Contra el medio ambiente","Febrero",0
2025,"Contra el medio ambiente","Marzo",0
2025,"Contra el medio ambiente","Abril",0
2025,"Contra el medio ambiente","Mayo",0
2025,"Contra el medio ambiente","Junio",0
2025,"Contra el medio ambiente","Julio",0
2025,"Contra el medio ambiente","Agosto",0
2025,"Contra el medio ambiente","Septiembre",0
2025,"Contra el medio ambiente","Octubre",0
2025,"Contra el medio ambiente","Noviembre",0
2025,"Contra el medio ambiente","Diciembre",0
2025,"Corrupción de menores","Enero",4
2025,"Corrupción de menores","Febrero",0
2025,"Corrupción de menores","Marzo",0
2025,"Corrupción de menores","Abril",0
2025,"Corrupción de menores","Mayo",0
2025,"Corrupción de menores","Junio",0
2025,"Corrupción de menores","Julio",0
2025,"Corrupción de menores","Agosto",0
2025,"Corrupción de menores","Septiembre",0
2025,"Corrupción de menores","Octubre",0
2025,"Corrupción de menores","Noviembre",0
2025,"Corrupción de menores","Diciembre",0
2025,"Daño a la propiedad","Enero",218
2025,"Daño a la propiedad","Febrero",0
2025,"Daño a la propiedad","Marzo",0
2025,"Daño a la propiedad","Abril",0
2025,"Daño a la propiedad","Mayo",0
2025,"Daño a la propiedad","Junio",0
2025,"Daño a la propiedad","Julio",0
2025,"Daño a la propiedad","Agosto",0
2025,"Daño a la propiedad","Septiembre",0
2025,"Daño a la propiedad","Octubre",0
2025,"Daño a la propiedad","Noviembre",0
2025,"Daño a la propiedad","Diciembre",0
2025,"Delitos cometidos por servidores públicos","Enero",48
2025,"Delitos cometidos por servidores públicos","Febrero",0
2025,"Delitos cometidos por servidores públicos","Marzo",0
2025,"Delitos cometidos por servidores públicos","Abril",0
2025,"Delitos cometidos por servidores públicos","Mayo",0
2025,"Delitos cometidos por servidores públicos","Junio",0
2025,"Delitos cometidos por servidores públicos","Julio",0
2025,"Delitos cometidos por servidores públicos","Agosto",0
2025,"Delitos cometidos por servidores públicos","Septiembre",0
2025,"Delitos cometidos por servidores públicos","Octubre",0
2025,"Delitos cometidos por servidores públicos","Noviembre",0
2025,"Delitos cometidos por servidores públicos","Diciembre",0
2025,"Despojo","Enero",53
2025,"Despojo","Febrero",0
2025,"Despojo","Marzo",0
2025,"Despojo","Abril",0
2025,"Despojo","Mayo",0
2025,"Despojo","Junio",0
2025,"Despojo","Julio",0
2025,"Despojo","Agosto",0
2025,"Despojo","Septiembre",0
2025,"Despojo","Octubre",0
2025,"Despojo","Noviembre",0
2025,"Despojo","Diciembre",0
2025,"Electorales","Enero",0
2025,"Electorales","Febrero",0
2025,"Electorales","Marzo",0
2025,"Electorales","Abril",0
2025,"Electorales","Mayo",0
2025,"Electorales","Junio",0
2025,"Electorales","Julio",0
2025,"Electorales","Agosto",0
2025,"Electorales","Septiembre",0
2025,"Electorales","Octubre",0
2025,"Electorales","Noviembre",0
2025,"Electorales","Diciembre",0
2025,"Evasión de presos","Enero",0
2025,"Evasión de presos","Febrero",0
2025,"Evasión de presos","Marzo",0
2025,"Evasión de presos","Abril",0
2025,"Evasión de presos","Mayo",0
2025,"Evasión de presos","Junio",0
2025,"Evasión de presos","Julio",0
2025,"Evasión de presos","Agosto",0
2025,"Evasión de presos","Septiembre",0
2025,"Evasión de presos","Octubre",0
2025,"Evasión de presos","Noviembre",0
2025,"Evasión de presos","Diciembre",0
2025,"Extorsión","Enero",16
2025,"Extorsión","Febrero",0
2025,"Extorsión","Marzo",0
2025,"Extorsión","Abril",0
2025,"Extorsión","Mayo",0
2025,"Extorsión","Junio",0
2025,"Extorsión","Julio",0
2025,"Extorsión","Agosto",0
2025,"Extorsión","Septiembre",0
2025,"Extorsión","Octubre",0
2025,"Extorsión","Noviembre",0
2025,"Extorsión","Diciembre",0
2025,"Falsedad","Enero",17
2025,"Falsedad","Febrero",0
2025,"Falsedad","Marzo",0
2025,"Falsedad","Abril",0
2025,"Falsedad","Mayo",0
2025,"Falsedad","Junio",0
2025,"Falsedad","Julio",0
2025,"Falsedad","Agosto",0
2025,"Falsedad","Septiembre",0
2025,"Falsedad","Octubre",0
2025,"Falsedad","Noviembre",0
2025,"Falsedad","Diciembre",0
2025,"Falsificación","Enero",23
2025,"Falsificación","Febrero",0
2025,"Falsificación","Marzo",0
2025,"Falsificación","Abril",0
2025,"Falsificación","Mayo",0
2025,"Falsificación","Junio",0
2025,"Falsificación","Julio",0
2025,"Falsificación","Agosto",0
2025,"Falsificación","Septiembre",0
2025,"Falsificación","Octubre",0
2025,"Falsificación","Noviembre",0
2025,"Falsificación","Diciembre",0
2025,"Feminicidio","Enero",3
2025,"Feminicidio","Febrero",0
2025,"Feminicidio","Marzo",0
2025,"Feminicidio","Abril",0
2025,"Feminicidio","Mayo",0
2025,"Feminicidio","Junio",0
2025,"Feminicidio","Julio",0
2025,"Feminicidio","Agosto",0
2025,"Feminicidio","Septiembre",0
2025,"Feminicidio","Octubre",0
2025,"Feminicidio","Noviembre",0
2025,"Feminicidio","Diciembre",0
2025,"Fraude","Enero",153
2025,"Fraude","Febrero",0
2025,"Fraude","Marzo",0
2025,"Fraude","Abril",0
2025,"Fraude","Mayo",0
2025,"Fraude","Junio",0
2025,"Fraude","Julio",0
2025,"Fraude","Agosto",0
2025,"Fraude","Septiembre",0
2025,"Fraude","Octubre",0
2025,"Fraude","Noviembre",0
2025,"Fraude","Diciembre",0
2025,"Homicidio","Enero",34
2025,"Homicidio","Febrero",0
2025,"Homicidio","Marzo",0
2025,"Homicidio","Abril",0
2025,"Homicidio","Mayo",0
2025,"Homicidio","Junio",0
2025,"Homicidio","Julio",0
2025,"Homicidio","Agosto",0
2025,"Homicidio","Septiembre",0
2025,"Homicidio","Octubre",0
2025,"Homicidio","Noviembre",0
2025,"Homicidio","Diciembre",0
2025,"Hostigamiento sexual","Enero",16
2025,"Hostigamiento sexual","Febrero",0
2025,"Hostigamiento sexual","Marzo",0
2025,"Hostigamiento sexual","Abril",0
2025,"Hostigamiento sexual","Mayo",0
2025,"Hostigamiento sexual","Junio",0
2025,"Hostigamiento sexual","Julio",0
2025,"Hostigamiento sexual","Agosto",0
2025,"Hostigamiento sexual","Septiembre",0
2025,"Hostigamiento sexual","Octubre",0
2025,"Hostigamiento sexual","Noviembre",0
2025,"Hostigamiento sexual","Diciembre",0
2025,"Incesto","Enero",0
2025,"Incesto","Febrero",0
2025,"Incesto","Marzo",0
2025,"Incesto","Abril",0
2025,"Incesto","Mayo",0
2025,"Incesto","Junio",0
2025,"Incesto","Julio",0
2025,"Incesto","Agosto",0
2025,"Incesto","Septiembre",0
2025,"Incesto","Octubre",0
2025,"Incesto","Noviembre",0
2025,"Incesto","Diciembre",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Enero",44
2025,"Incumplimiento de obligaciones de asistencia familiar","Febrero",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Marzo",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Abril",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Mayo",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Junio",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Julio",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Agosto",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Septiembre",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Octubre",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Noviembre",0
2025,"Incumplimiento de obligaciones de asistencia familiar","Diciembre",0
2025,"Lesiones","Enero",431
2025,"Lesiones","Febrero",0
2025,"Lesiones","Marzo",0
2025,"Lesiones","Abril",0
2025,"Lesiones","Mayo",0
2025,"Lesiones","Junio",0
2025,"Lesiones","Julio",0
2025,"Lesiones","Agosto",0
2025,"Lesiones","Septiembre",0
2025,"Lesiones","Octubre",0
2025,"Lesiones","Noviembre",0
2025,"Lesiones","Diciembre",0
2025,"Narcomenudeo","Enero",80
2025,"Narcomenudeo","Febrero",0
2025,"Narcomenudeo","Marzo",0
2025,"Narcomenudeo","Abril",0
2025,"Narcomenudeo","Mayo",0
2025,"Narcomenudeo","Junio",0
2025,"Narcomenudeo","Julio",0
2025,"Narcomenudeo","Agosto",0
2025,"Narcomenudeo","Septiembre",0
2025,"Narcomenudeo","Octubre",0
2025,"Narcomenudeo","Noviembre",0
2025,"Narcomenudeo","Diciembre",0
2025,"Otros delitos contra el patrimonio","Enero",42
2025,"Otros delitos contra el patrimonio","Febrero",0
2025,"Otros delitos contra el patrimonio","Marzo",0
2025,"Otros delitos contra el patrimonio","Abril",0
2025,"Otros delitos contra el patrimonio","Mayo",0
2025,"Otros delitos contra el patrimonio","Junio",0
2025,"Otros delitos contra el patrimonio","Julio",0
2025,"Otros delitos contra el patrimonio","Agosto",0
2025,"Otros delitos contra el patrimonio","Septiembre",0
2025,"Otros delitos contra el patrimonio","Octubre",0
2025,"Otros delitos contra el patrimonio","Noviembre",0
2025,"Otros delitos contra el patrimonio","Diciembre",0
2025,"Otros delitos contra la familia","Enero",0
2025,"Otros delitos contra la familia","Febrero",0
2025,"Otros delitos contra la familia","Marzo",0
2025,"Otros delitos contra la familia","Abril",0
2025,"Otros delitos contra la familia","Mayo",0
2025,"Otros delitos contra la familia","Junio",0
2025,"Otros delitos contra la familia","Julio",0
2025,"Otros delitos contra la familia","Agosto",0
2025,"Otros delitos contra la familia","Septiembre",0
2025,"Otros delitos contra la familia","Octubre",0
2025,"Otros delitos contra la familia","Noviembre",0
2025,"Otros delitos contra la familia","Diciembre",0
2025,"Otros delitos contra la sociedad","Enero",1
2025,"Otros delitos contra la sociedad","Febrero",0
2025,"Otros delitos contra la sociedad","Marzo",0
2025,"Otros delitos contra la sociedad","Abril",0
2025,"Otros delitos contra la sociedad","Mayo",0
2025,"Otros delitos contra la sociedad","Junio",0
2025,"Otros delitos contra la sociedad","Julio",0
2025,"Otros delitos contra la sociedad","Agosto",0
2025,"Otros delitos contra la sociedad","Septiembre",0
2025,"Otros delitos contra la sociedad","Octubre",0
2025,"Otros delitos contra la sociedad","Noviembre",0
2025,"Otros delitos contra la sociedad","Diciembre",0
2025,"Otros delitos del Fuero Común","Enero",1461
2025,"Otros delitos del Fuero Común","Febrero",0
2025,"Otros delitos del Fuero Común","Marzo",0
2025,"Otros delitos del Fuero Común","Abril",0
2025,"Otros delitos del Fuero Común","Mayo",0
2025,"Otros delitos del Fuero Común","Junio",0
2025,"Otros delitos del Fuero Común","Julio",0
2025,"Otros delitos del Fuero Común","Agosto",0
2025,"Otros delitos del Fuero Común","Septiembre",0
2025,"Otros delitos del Fuero Común","Octubre",0
2025,"Otros delitos del Fuero Común","Noviembre",0
2025,"Otros delitos del Fuero Común","Diciembre",0
2025,"Otros delitos que atentan contra la libertad personal","Enero",125
2025,"Otros delitos que atentan contra la libertad personal","Febrero",0
2025,"Otros delitos que atentan contra la libertad personal","Marzo",0
2025,"Otros delitos que atentan contra la libertad personal","Abril",0
2025,"Otros delitos que atentan contra la libertad personal","Mayo",0
2025,"Otros delitos que atentan contra la libertad personal","Junio",0
2025,"Otros delitos que atentan contra la libertad personal","Julio",0
2025,"Otros delitos que atentan contra la libertad personal","Agosto",0
2025,"Otros delitos que atentan contra la libertad personal","Septiembre",0
2025,"Otros delitos que atentan contra la libertad personal","Octubre",0
2025,"Otros delitos que atentan contra la libertad personal","Noviembre",0
2025,"Otros delitos que atentan contra la libertad personal","Diciembre",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Enero",21
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Febrero",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Marzo",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Abril",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Mayo",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Junio",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Julio",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Agosto",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Septiembre",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Octubre",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Noviembre",0
2025,"Otros delitos que atentan contra la libertad y la seguridad sexual","Diciembre",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Enero",8
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Febrero",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Marzo",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Abril",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Mayo",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Junio",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Julio",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Agosto",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Septiembre",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Octubre",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Noviembre",0
2025,"Otros delitos que atentan contra la vida y la integridad corporal","Diciembre",0
2025,"Rapto","Enero",0
2025,"Rapto","Febrero",0
2025,"Rapto","Marzo",0
2025,"Rapto","Abril",0
2025,"Rapto","Mayo",0
2025,"Rapto","Junio",0
2025,"Rapto","Julio",0
2025,"Rapto","Agosto",0
2025,"Rapto","Septiembre",0
2025,"Rapto","Octubre",0
2025,"Rapto","Noviembre",0
2025,"Rapto","Diciembre",0
2025,"Robo","Enero",947
2025,"Robo","Febrero",0
2025,"Robo","Marzo",0
2025,"Robo","Abril",0
2025,"Robo","Mayo",0
2025,"Robo","Junio",0
2025,"Robo","Julio",0
2025,"Robo","Agosto",0
2025,"Robo","Septiembre",0
2025,"Robo","Octubre",0
2025,"Robo","Noviembre",0
2025,"Robo","Diciembre",0
2025,"Secuestro","Enero",0
2025,"Secuestro","Febrero",0
2025,"Secuestro","Marzo",0
2025,"Secuestro","Abril",0
2025,"Secuestro","Mayo",0
2025,"Secuestro","Junio",0
2025,"Secuestro","Julio",0
2025,"Secuestro","Agosto",0
2025,"Secuestro","Septiembre",0
2025,"Secuestro","Octubre",0
2025,"Secuestro","Noviembre",0
2025,"Secuestro","Diciembre",0
2025,"Tráfico de menores","Enero",0
2025,"Tráfico de menores","Febrero",0
2025,"Tráfico de menores","Marzo",0
2025,"Tráfico de menores","Abril",0
2025,"Tráfico de menores","Mayo",0
2025,"Tráfico de menores","Junio",0
2025,"Tráfico de menores","Julio",0
2025,"Tráfico de menores","Agosto",0
2025,"Tráfico de menores","Septiembre",0
2025,"Tráfico de menores","Octubre",0
2025,"Tráfico de menores","Noviembre",0
2025,"Tráfico de menores","Diciembre",0
2025,"Trata de personas","Enero",0
2025,"Trata de personas","Febrero",0
2025,"Trata de personas","Marzo",0
2025,"Trata de personas","Abril",0
2025,"Trata de personas","Mayo",0
2025,"Trata de personas","Junio",0
2025,"Trata de personas","Julio",0
2025,"Trata de personas","Agosto",0
2025,"Trata de personas","Septiembre",0
2025,"Trata de personas","Octubre",0
2025,"Trata de personas","Noviembre",0
2025,"Trata de personas","Diciembre",0
2025,"Violación equiparada","Enero",48
2025,"Violación equiparada","Febrero",0
2025,"Violación equiparada","Marzo",0
2025,"Violación equiparada","Abril",0
2025,"Violación equiparada","Mayo",0
2025,"Violación equiparada","Junio",0
2025,"Violación equiparada","Julio",0
2025,"Violación equiparada","Agosto",0
2025,"Violación equiparada","Septiembre",0
2025,"Violación equiparada","Octubre",0
2025,"Violación equiparada","Noviembre",0
2025,"Violación equiparada","Diciembre",0
2025,"Violación simple","Enero",24
2025,"Violación simple","Febrero",0
2025,"Violación simple","Marzo",0
2025,"Violación simple","Abril",0
2025,"Violación simple","Mayo",0
2025,"Violación simple","Junio",0
2025,"Violación simple","Julio",0
2025,"Violación simple","Agosto",0
2025,"Violación simple","Septiembre",0
2025,"Violación simple","Octubre",0
2025,"Violación simple","Noviembre",0
2025,"Violación simple","Diciembre",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Enero",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Febrero",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Marzo",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Abril",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Mayo",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Junio",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Julio",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Agosto",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Septiembre",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Octubre",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Noviembre",0
2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Diciembre",0
