"Año","Municipio","Tipo.de.delito","total","tasa"
2019,"Tlanchinol","Robo",15,0.377149753595494
2019,"Tlanchinol","Secuestro",0,0
2019,"Tlanchinol","Trata de personas",0,0
2019,"Tlanchinol","Tráfico de menores",0,0
2019,"Tlanchinol","Violación equiparada",0,0
2019,"Tlanchinol","Violación simple",3,0.0754299507190989
2019,"Tlanchinol","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tlanchinol","Violencia familiar",13,0.326863119782762
2019,"Tlaxcoapan","Aborto",0,0
2019,"Tlaxcoapan","Abuso de confianza",16,0.561600561600562
2019,"Tlaxcoapan","Abuso sexual",4,0.14040014040014
2019,"Tlaxcoapan","Acoso sexual",0,0
2019,"Tlaxcoapan","Allanamiento de morada",8,0.280800280800281
2019,"Tlaxcoapan","Amenazas",39,1.36890136890137
2019,"Tlaxcoapan","Contra el medio ambiente",0,0
2019,"Tlaxcoapan","Corrupción de menores",0,0
2019,"Tlaxcoapan","Daño a la propiedad",29,1.01790101790102
2019,"Tlaxcoapan","Delitos cometidos por servidores públicos",9,0.315900315900316
2019,"Tlaxcoapan","Despojo",7,0.245700245700246
2019,"Tlaxcoapan","Electorales",0,0
2019,"Tlaxcoapan","Evasión de presos",0,0
2019,"Tlaxcoapan","Extorsión",3,0.105300105300105
2019,"Tlaxcoapan","Falsedad",0,0
2019,"Tlaxcoapan","Falsificación",0,0
2019,"Tlaxcoapan","Feminicidio",1,0.0351000351000351
2019,"Tlaxcoapan","Fraude",15,0.526500526500526
2019,"Tlaxcoapan","Homicidio",10,0.351000351000351
2019,"Tlaxcoapan","Hostigamiento sexual",0,0
2019,"Tlaxcoapan","Incesto",0,0
2019,"Tlaxcoapan","Incumplimiento de obligaciones de asistencia familiar",6,0.210600210600211
2019,"Tlaxcoapan","Lesiones",71,2.49210249210249
2019,"Tlaxcoapan","Narcomenudeo",4,0.14040014040014
2019,"Tlaxcoapan","Otros delitos contra el patrimonio",3,0.105300105300105
2019,"Tlaxcoapan","Otros delitos contra la familia",0,0
2019,"Tlaxcoapan","Otros delitos contra la sociedad",0,0
2019,"Tlaxcoapan","Otros delitos del Fuero Común",85,2.98350298350298
2019,"Tlaxcoapan","Otros delitos que atentan contra la libertad personal",20,0.702000702000702
2019,"Tlaxcoapan","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0351000351000351
2019,"Tlaxcoapan","Otros delitos que atentan contra la vida y la integridad corporal",4,0.14040014040014
2019,"Tlaxcoapan","Rapto",0,0
2019,"Tlaxcoapan","Robo",180,6.31800631800632
2019,"Tlaxcoapan","Secuestro",0,0
2019,"Tlaxcoapan","Trata de personas",0,0
2019,"Tlaxcoapan","Tráfico de menores",0,0
2019,"Tlaxcoapan","Violación equiparada",0,0
2019,"Tlaxcoapan","Violación simple",4,0.14040014040014
2019,"Tlaxcoapan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tlaxcoapan","Violencia familiar",44,1.54440154440154
2019,"Tolcayuca","Aborto",0,0
2019,"Tolcayuca","Abuso de confianza",1,0.0597621466563079
2019,"Tolcayuca","Abuso sexual",4,0.239048586625232
2019,"Tolcayuca","Acoso sexual",0,0
2019,"Tolcayuca","Allanamiento de morada",0,0
2019,"Tolcayuca","Amenazas",4,0.239048586625232
2019,"Tolcayuca","Contra el medio ambiente",0,0
2019,"Tolcayuca","Corrupción de menores",0,0
2019,"Tolcayuca","Daño a la propiedad",11,0.657383613219387
2019,"Tolcayuca","Delitos cometidos por servidores públicos",1,0.0597621466563079
2019,"Tolcayuca","Despojo",4,0.239048586625232
2019,"Tolcayuca","Electorales",0,0
2019,"Tolcayuca","Evasión de presos",0,0
2019,"Tolcayuca","Extorsión",0,0
2019,"Tolcayuca","Falsedad",0,0
2019,"Tolcayuca","Falsificación",0,0
2019,"Tolcayuca","Feminicidio",0,0
2019,"Tolcayuca","Fraude",0,0
2019,"Tolcayuca","Homicidio",7,0.418335026594155
2019,"Tolcayuca","Hostigamiento sexual",0,0
2019,"Tolcayuca","Incesto",0,0
2019,"Tolcayuca","Incumplimiento de obligaciones de asistencia familiar",2,0.119524293312616
2019,"Tolcayuca","Lesiones",8,0.478097173250463
2019,"Tolcayuca","Narcomenudeo",0,0
2019,"Tolcayuca","Otros delitos contra el patrimonio",0,0
2019,"Tolcayuca","Otros delitos contra la familia",0,0
2019,"Tolcayuca","Otros delitos contra la sociedad",0,0
2019,"Tolcayuca","Otros delitos del Fuero Común",9,0.537859319906771
2019,"Tolcayuca","Otros delitos que atentan contra la libertad personal",8,0.478097173250463
2019,"Tolcayuca","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tolcayuca","Otros delitos que atentan contra la vida y la integridad corporal",2,0.119524293312616
2019,"Tolcayuca","Rapto",0,0
2019,"Tolcayuca","Robo",19,1.13548078646985
2019,"Tolcayuca","Secuestro",0,0
2019,"Tolcayuca","Trata de personas",0,0
2019,"Tolcayuca","Tráfico de menores",0,0
2019,"Tolcayuca","Violación equiparada",0,0
2019,"Tolcayuca","Violación simple",5,0.298810733281539
2019,"Tolcayuca","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tolcayuca","Violencia familiar",15,0.896432199844618
2019,"Tula de Allende","Aborto",0,0
2019,"Tula de Allende","Abuso de confianza",38,0.348326657072406
2019,"Tula de Allende","Abuso sexual",44,0.403325602925944
2019,"Tula de Allende","Acoso sexual",0,0
2019,"Tula de Allende","Allanamiento de morada",11,0.100831400731486
2019,"Tula de Allende","Amenazas",156,1.42997259219198
2019,"Tula de Allende","Contra el medio ambiente",0,0
2019,"Tula de Allende","Corrupción de menores",0,0
2019,"Tula de Allende","Daño a la propiedad",136,1.24664277268019
2019,"Tula de Allende","Delitos cometidos por servidores públicos",15,0.137497364633845
2019,"Tula de Allende","Despojo",61,0.559155949510968
2019,"Tula de Allende","Electorales",0,0
2019,"Tula de Allende","Evasión de presos",1,0.00916649097558963
2019,"Tula de Allende","Extorsión",12,0.109997891707076
2019,"Tula de Allende","Falsedad",9,0.0824984187803067
2019,"Tula de Allende","Falsificación",15,0.137497364633845
2019,"Tula de Allende","Feminicidio",3,0.0274994729267689
2019,"Tula de Allende","Fraude",78,0.714986296095992
2019,"Tula de Allende","Homicidio",56,0.51332349463302
2019,"Tula de Allende","Hostigamiento sexual",3,0.0274994729267689
2019,"Tula de Allende","Incesto",0,0
2019,"Tula de Allende","Incumplimiento de obligaciones de asistencia familiar",39,0.357493148047996
2019,"Tula de Allende","Lesiones",252,2.30995572584859
2019,"Tula de Allende","Narcomenudeo",26,0.23832876536533
2019,"Tula de Allende","Otros delitos contra el patrimonio",12,0.109997891707076
2019,"Tula de Allende","Otros delitos contra la familia",1,0.00916649097558963
2019,"Tula de Allende","Otros delitos contra la sociedad",0,0
2019,"Tula de Allende","Otros delitos del Fuero Común",359,3.29077026023668
2019,"Tula de Allende","Otros delitos que atentan contra la libertad personal",98,0.898316115607784
2019,"Tula de Allende","Otros delitos que atentan contra la libertad y la seguridad sexual",5,0.0458324548779482
2019,"Tula de Allende","Otros delitos que atentan contra la vida y la integridad corporal",21,0.192496310487382
2019,"Tula de Allende","Rapto",0,0
2019,"Tula de Allende","Robo",975,8.93732870119989
2019,"Tula de Allende","Secuestro",1,0.00916649097558963
2019,"Tula de Allende","Trata de personas",0,0
2019,"Tula de Allende","Tráfico de menores",0,0
2019,"Tula de Allende","Violación equiparada",0,0
2019,"Tula de Allende","Violación simple",34,0.311660693170048
2019,"Tula de Allende","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tula de Allende","Violencia familiar",259,2.37412116267772
2019,"Tulancingo de Bravo","Aborto",0,0
2019,"Tulancingo de Bravo","Abuso de confianza",90,0.558766739720244
2019,"Tulancingo de Bravo","Abuso sexual",53,0.329051524501922
2019,"Tulancingo de Bravo","Acoso sexual",0,0
2019,"Tulancingo de Bravo","Allanamiento de morada",34,0.211089657227648
2019,"Tulancingo de Bravo","Amenazas",374,2.32198622950413
2019,"Tulancingo de Bravo","Contra el medio ambiente",1,0.00620851933022494
2019,"Tulancingo de Bravo","Corrupción de menores",1,0.00620851933022494
2019,"Tulancingo de Bravo","Daño a la propiedad",302,1.87497283772793
2019,"Tulancingo de Bravo","Delitos cometidos por servidores públicos",59,0.366302640483271
2019,"Tulancingo de Bravo","Despojo",62,0.384928198473946
2019,"Tulancingo de Bravo","Electorales",0,0
2019,"Tulancingo de Bravo","Evasión de presos",0,0
2019,"Tulancingo de Bravo","Extorsión",31,0.192464099236973
2019,"Tulancingo de Bravo","Falsedad",8,0.0496681546417995
2019,"Tulancingo de Bravo","Falsificación",19,0.117961867274274
2019,"Tulancingo de Bravo","Feminicidio",0,0
2019,"Tulancingo de Bravo","Fraude",166,1.03061420881734
2019,"Tulancingo de Bravo","Homicidio",48,0.298008927850797
2019,"Tulancingo de Bravo","Hostigamiento sexual",4,0.0248340773208997
2019,"Tulancingo de Bravo","Incesto",0,0
2019,"Tulancingo de Bravo","Incumplimiento de obligaciones de asistencia familiar",100,0.620851933022493
2019,"Tulancingo de Bravo","Lesiones",655,4.06658016129733
2019,"Tulancingo de Bravo","Narcomenudeo",29,0.180047060576523
2019,"Tulancingo de Bravo","Otros delitos contra el patrimonio",12,0.0745022319626992
2019,"Tulancingo de Bravo","Otros delitos contra la familia",0,0
2019,"Tulancingo de Bravo","Otros delitos contra la sociedad",0,0
2019,"Tulancingo de Bravo","Otros delitos del Fuero Común",533,3.30914080300989
2019,"Tulancingo de Bravo","Otros delitos que atentan contra la libertad personal",155,0.962320496184865
2019,"Tulancingo de Bravo","Otros delitos que atentan contra la libertad y la seguridad sexual",5,0.0310425966511247
2019,"Tulancingo de Bravo","Otros delitos que atentan contra la vida y la integridad corporal",27,0.167630021916073
2019,"Tulancingo de Bravo","Rapto",2,0.0124170386604499
2019,"Tulancingo de Bravo","Robo",1480,9.1886086087329
2019,"Tulancingo de Bravo","Secuestro",3,0.0186255579906748
2019,"Tulancingo de Bravo","Trata de personas",2,0.0124170386604499
2019,"Tulancingo de Bravo","Tráfico de menores",0,0
2019,"Tulancingo de Bravo","Violación equiparada",0,0
2019,"Tulancingo de Bravo","Violación simple",67,0.415970795125071
2019,"Tulancingo de Bravo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tulancingo de Bravo","Violencia familiar",581,3.60714973086069
2019,"Villa de Tezontepec","Aborto",0,0
2019,"Villa de Tezontepec","Abuso de confianza",3,0.241682107467977
2019,"Villa de Tezontepec","Abuso sexual",1,0.0805607024893257
2019,"Villa de Tezontepec","Acoso sexual",0,0
2019,"Villa de Tezontepec","Allanamiento de morada",1,0.0805607024893257
2019,"Villa de Tezontepec","Amenazas",4,0.322242809957303
2019,"Villa de Tezontepec","Contra el medio ambiente",0,0
2019,"Villa de Tezontepec","Corrupción de menores",0,0
2019,"Villa de Tezontepec","Daño a la propiedad",3,0.241682107467977
2019,"Villa de Tezontepec","Delitos cometidos por servidores públicos",2,0.161121404978651
2019,"Villa de Tezontepec","Despojo",1,0.0805607024893257
2019,"Villa de Tezontepec","Electorales",0,0
2019,"Villa de Tezontepec","Evasión de presos",0,0
2019,"Villa de Tezontepec","Extorsión",0,0
2019,"Villa de Tezontepec","Falsedad",0,0
2019,"Villa de Tezontepec","Falsificación",0,0
2019,"Villa de Tezontepec","Feminicidio",0,0
2019,"Villa de Tezontepec","Fraude",1,0.0805607024893257
2019,"Villa de Tezontepec","Homicidio",2,0.161121404978651
2019,"Villa de Tezontepec","Hostigamiento sexual",0,0
2019,"Villa de Tezontepec","Incesto",0,0
2019,"Villa de Tezontepec","Incumplimiento de obligaciones de asistencia familiar",2,0.161121404978651
2019,"Villa de Tezontepec","Lesiones",5,0.402803512446629
2019,"Villa de Tezontepec","Narcomenudeo",0,0
2019,"Villa de Tezontepec","Otros delitos contra el patrimonio",0,0
2019,"Villa de Tezontepec","Otros delitos contra la familia",0,0
2019,"Villa de Tezontepec","Otros delitos contra la sociedad",0,0
2019,"Villa de Tezontepec","Otros delitos del Fuero Común",14,1.12784983485056
2019,"Villa de Tezontepec","Otros delitos que atentan contra la libertad personal",2,0.161121404978651
2019,"Villa de Tezontepec","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0805607024893257
2019,"Villa de Tezontepec","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Villa de Tezontepec","Rapto",0,0
2019,"Villa de Tezontepec","Robo",26,2.09457826472247
2019,"Villa de Tezontepec","Secuestro",1,0.0805607024893257
2019,"Villa de Tezontepec","Trata de personas",0,0
2019,"Villa de Tezontepec","Tráfico de menores",0,0
2019,"Villa de Tezontepec","Violación equiparada",0,0
2019,"Villa de Tezontepec","Violación simple",2,0.161121404978651
2019,"Villa de Tezontepec","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Villa de Tezontepec","Violencia familiar",17,1.36953194231854
2019,"Xochiatipan","Aborto",0,0
2019,"Xochiatipan","Abuso de confianza",0,0
2019,"Xochiatipan","Abuso sexual",2,0.101255569056298
2019,"Xochiatipan","Acoso sexual",0,0
2019,"Xochiatipan","Allanamiento de morada",0,0
2019,"Xochiatipan","Amenazas",4,0.202511138112596
2019,"Xochiatipan","Contra el medio ambiente",0,0
2019,"Xochiatipan","Corrupción de menores",0,0
2019,"Xochiatipan","Daño a la propiedad",4,0.202511138112596
2019,"Xochiatipan","Delitos cometidos por servidores públicos",2,0.101255569056298
2019,"Xochiatipan","Despojo",2,0.101255569056298
2019,"Xochiatipan","Electorales",0,0
2019,"Xochiatipan","Evasión de presos",0,0
2019,"Xochiatipan","Extorsión",0,0
2019,"Xochiatipan","Falsedad",0,0
2019,"Xochiatipan","Falsificación",0,0
2019,"Xochiatipan","Feminicidio",0,0
2019,"Xochiatipan","Fraude",2,0.101255569056298
2019,"Xochiatipan","Homicidio",2,0.101255569056298
2019,"Xochiatipan","Hostigamiento sexual",0,0
2019,"Xochiatipan","Incesto",0,0
2019,"Xochiatipan","Incumplimiento de obligaciones de asistencia familiar",0,0
2019,"Xochiatipan","Lesiones",7,0.354394491697043
2019,"Xochiatipan","Narcomenudeo",1,0.050627784528149
2019,"Xochiatipan","Otros delitos contra el patrimonio",0,0
2019,"Xochiatipan","Otros delitos contra la familia",0,0
2019,"Xochiatipan","Otros delitos contra la sociedad",0,0
2019,"Xochiatipan","Otros delitos del Fuero Común",3,0.151883353584447
2019,"Xochiatipan","Otros delitos que atentan contra la libertad personal",1,0.050627784528149
2019,"Xochiatipan","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Xochiatipan","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Xochiatipan","Rapto",0,0
2019,"Xochiatipan","Robo",10,0.50627784528149
2019,"Xochiatipan","Secuestro",0,0
2019,"Xochiatipan","Trata de personas",0,0
2019,"Xochiatipan","Tráfico de menores",0,0
2019,"Xochiatipan","Violación equiparada",0,0
2019,"Xochiatipan","Violación simple",1,0.050627784528149
2019,"Xochiatipan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Xochiatipan","Violencia familiar",10,0.50627784528149
2019,"Xochicoatlán","Aborto",0,0
2019,"Xochicoatlán","Abuso de confianza",0,0
2019,"Xochicoatlán","Abuso sexual",1,0.129769011160135
2019,"Xochicoatlán","Acoso sexual",0,0
2019,"Xochicoatlán","Allanamiento de morada",0,0
2019,"Xochicoatlán","Amenazas",5,0.648845055800675
2019,"Xochicoatlán","Contra el medio ambiente",0,0
2019,"Xochicoatlán","Corrupción de menores",0,0
2019,"Xochicoatlán","Daño a la propiedad",4,0.51907604464054
2019,"Xochicoatlán","Delitos cometidos por servidores públicos",0,0
2019,"Xochicoatlán","Despojo",4,0.51907604464054
2019,"Xochicoatlán","Electorales",0,0
2019,"Xochicoatlán","Evasión de presos",0,0
2019,"Xochicoatlán","Extorsión",0,0
2019,"Xochicoatlán","Falsedad",0,0
2019,"Xochicoatlán","Falsificación",0,0
2019,"Xochicoatlán","Feminicidio",0,0
2019,"Xochicoatlán","Fraude",1,0.129769011160135
2019,"Xochicoatlán","Homicidio",1,0.129769011160135
2019,"Xochicoatlán","Hostigamiento sexual",0,0
2019,"Xochicoatlán","Incesto",0,0
2019,"Xochicoatlán","Incumplimiento de obligaciones de asistencia familiar",2,0.25953802232027
2019,"Xochicoatlán","Lesiones",6,0.77861406696081
2019,"Xochicoatlán","Narcomenudeo",0,0
2019,"Xochicoatlán","Otros delitos contra el patrimonio",0,0
2019,"Xochicoatlán","Otros delitos contra la familia",0,0
2019,"Xochicoatlán","Otros delitos contra la sociedad",0,0
2019,"Xochicoatlán","Otros delitos del Fuero Común",4,0.51907604464054
2019,"Xochicoatlán","Otros delitos que atentan contra la libertad personal",0,0
2019,"Xochicoatlán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Xochicoatlán","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Xochicoatlán","Rapto",0,0
2019,"Xochicoatlán","Robo",1,0.129769011160135
2019,"Xochicoatlán","Secuestro",0,0
2019,"Xochicoatlán","Trata de personas",0,0
2019,"Xochicoatlán","Tráfico de menores",0,0
2019,"Xochicoatlán","Violación equiparada",0,0
2019,"Xochicoatlán","Violación simple",0,0
2019,"Xochicoatlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Xochicoatlán","Violencia familiar",2,0.25953802232027
2019,"Yahualica","Aborto",0,0
2019,"Yahualica","Abuso de confianza",0,0
2019,"Yahualica","Abuso sexual",1,0.0413684689529641
2019,"Yahualica","Acoso sexual",0,0
2019,"Yahualica","Allanamiento de morada",0,0
2019,"Yahualica","Amenazas",4,0.165473875811856
2019,"Yahualica","Contra el medio ambiente",0,0
2019,"Yahualica","Corrupción de menores",0,0
2019,"Yahualica","Daño a la propiedad",3,0.124105406858892
2019,"Yahualica","Delitos cometidos por servidores públicos",2,0.0827369379059281
2019,"Yahualica","Despojo",6,0.248210813717784
2019,"Yahualica","Electorales",0,0
2019,"Yahualica","Evasión de presos",0,0
2019,"Yahualica","Extorsión",0,0
2019,"Yahualica","Falsedad",0,0
2019,"Yahualica","Falsificación",2,0.0827369379059281
2019,"Yahualica","Feminicidio",0,0
2019,"Yahualica","Fraude",2,0.0827369379059281
2019,"Yahualica","Homicidio",2,0.0827369379059281
2019,"Yahualica","Hostigamiento sexual",0,0
2019,"Yahualica","Incesto",0,0
2019,"Yahualica","Incumplimiento de obligaciones de asistencia familiar",1,0.0413684689529641
2019,"Yahualica","Lesiones",7,0.289579282670748
2019,"Yahualica","Narcomenudeo",0,0
2019,"Yahualica","Otros delitos contra el patrimonio",0,0
2019,"Yahualica","Otros delitos contra la familia",0,0
2019,"Yahualica","Otros delitos contra la sociedad",0,0
2019,"Yahualica","Otros delitos del Fuero Común",6,0.248210813717784
2019,"Yahualica","Otros delitos que atentan contra la libertad personal",3,0.124105406858892
2019,"Yahualica","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
